contentid,contenttypeid,title,homepage,tel,zipcode,addr1,addr2,areacode,sigungucode,cat1,cat2,cat3,mapx,mapy,mlevel,firstimage,firstimage2,createdtime,modifiedtime,overview,cpyrhtDivCd,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,telname
2568614,25,사진놀이를 겸한 고성 핫플 순례,,,,,,32,2,C01,C0114,C01140001,128.5625619,38.2546288,6,,,2.01811E+13,2.02308E+13,"고성 통일전망대는 금강산 여행의 통로이자 북녘 땅을 바라보는 가장 유명한 장소다. 통일전망대 방문에 앞서 SNS에 자주 등장하는 핫한 카페들을 순례하며 사진놀이를 즐기는 건 어떨까? 오염 없이 깨끗한 고성의 바다를 감상하기 좋은 카페들과 이국적인 풍광을 지닌 능파대, 설악산 뷰가 환상적인 델피노리조트, DMZ박물관 등 고성의 핫플만 모아놓은 1박2일 여행코스를 즐겨보자.",,51,820,C01,C0114,C01140001,
2569453,39,카페 테일,"<a href=""https://www.instagram.com/__tail__/"" target=""_blank"" title=""새창 : 카페 테일홈페이지로 이동"">https://www.instagram.com/__tail__/</a>",,24744,강원특별자치도 고성군 죽왕면 가진길 40-5,,32,2,A05,A0502,A05020900,128.5087547,38.37288619,6,,,2.01811E+13,2.02506E+13,"테일은 강원 고성군 가진해변에 위치한 카페이다. 구옥을 개조한 카페로 고즈넉한 분위기 속에서 커피를 즐길 수 있다. 이곳의 대표 메뉴 테일라떼는 달고 고소한 맛으로 인기메뉴이고 직접 내린 핸드드립 커피를 맛볼 수 있다. 또한 타르트와 마들렌, 케이크 등 다양한 디저트를 판매한다. 테일은 피크닉 물품을 제공하여 바다를 바로 마주하며 차 한잔의 여유와 색다른 즐거움을 느낄 수 있는 곳이다. 사계절의 바다를 바로 눈앞에서 감상할 수 있으며 애견 동반도 가능한 이색카페이다.",,51,820,FD,FD05,FD050100,
2569553,25,"고성, 보랏빛 향기따라 왕곡마을과 하늬라벤더팜",,,,,,32,2,C01,C0114,C01140001,128.5001538,38.34022594,6,http://tong.visitkorea.or.kr/cms/resource/16/175016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/175016_image3_1.jpg,2.01811E+13,2.02308E+13,"DMZ 평화여행은 이제 더 이상 외국인 관광객의 호기심과 실향민의 그리움을 달래주는 스페셜 여행이 아니다. 오염되지 않은 청정자연 속으로 평화와 자유를 찾아가는 여행이다. 고성의 왕곡마을은 고성의 국가민속문화재로 아름다운 전통한옥마을이다. 왕곡마을의 한옥에 숙박하며 계절별 별자리 관측을 하고 전통 놀이와 먹거리 등 전통문화체험을 할 수 있다. 사계절 아름다운 허브농원, 하늬라벤더팜에서 인생샷을 찍고, 송지호 관망타워에서 송지호해변까지 푸른 바다를 따라 걷는 코스는 빼놓을 수 없는 즐거움이다.",Type3,51,820,C01,C0114,C01140001,
2569693,25,"고성, 생태의 보물창고, ‘소똥령마을’",,,,,,32,2,C01,C0114,C01140001,128.3802761,38.33163018,6,http://tong.visitkorea.or.kr/cms/resource/07/2567707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2567707_image3_1.jpg,2.01811E+13,2.02308E+13,"고성군 간성읍 진부리와 장신유원지 사이에 높지 않은 고개에 소똥령마을이 있다. 이 고개를 넘어가는 약 3.4km의 트레킹 코스는 오염되지 않은 청정 숲길로 생태의 보물창고다. 소똥령은 원래 작은 동쪽 고개라는 뜻으로 소동령이라고 불렀다. 철 따라 산채 채취하기, 송이채취하기 체험 외에도 솟대와 장승 만들기 체험으로 인기 있다. 고성에서 평화통일을 기원하는 통일전망대와 DMZ 박물관을 돌아보고 고성을 대표하는 정자인 청간정까지 평화로운 하루가 이어진다.",Type3,51,820,C01,C0114,C01140001,
2569741,25,"고성, 시원하게 통일 ‘막국수’ 힐링 여행",,,,,,32,2,C01,C0114,C01140001,128.4370556,38.46592671,6,http://tong.visitkorea.or.kr/cms/resource/13/1813113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1813113_image3_1.jpg,2.01811E+13,2.02308E+13,"화진포에는 울창한 송림과 호수와 바다가 한눈에 들어오는 명소가 많다. 동해안 최대의 자연 호수인 화진포는 천혜의 경관뿐 아니라 화진포 역사안보전시관, 김일성별장, 통일전망대 등 역사 속에 평화를 꿈꾸는 장소들을 모두 만날 수 있다. 막국수는 메밀을 재배하던 강원도 지역에서 즐겨 먹던 향토음식이다. 고성의 막국수가 특히 맛있는 건 살얼음 동동 띄운 알싸한 동치미국물 덕분이다. 실향민의 마음을 위로하듯 이북식으로 만든 시원한 동치미는 고향을 향한 그리움을 잠시라도 잊게 해준다.",Type3,51,820,C01,C0114,C01140001,
2569759,25,바라보고 들어서며 이어지는 여행 길,,,,,,32,2,C01,C0114,C01140001,128.4711489,38.22632754,6,http://tong.visitkorea.or.kr/cms/resource/98/217598_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/217598_image3_1.jpg,2.01811E+13,2.02308E+13,금강산 줄기가 마지막으로 닿는 곳에 금강산화암사가 자리한다. 오를 수 있는 곳까지 올라 바라보는 사위는 동서남북을 오가는 바람으로 가득하다. 뜨끈한 온천에 몸을 쉬고 다채로운 체험도 놓칠 수 없는 행복과 희망이 어우러져 삶의 추억 한 면으로 남겨질 여행이다.,Type3,51,820,C01,C0114,C01140001,
2569829,25,"산에서 바다로, 마을 지나 자연으로 향하는 역사기행",,,,,,32,2,C01,C0114,C01140001,128.3800517,38.40222193,6,http://tong.visitkorea.or.kr/cms/resource/70/2369970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2369970_image3_1.jpg,2.01811E+13,2.02308E+13,"금강산 줄기에서 시작해 동해 따라 찾아가는 역사기행이다. 신라 사찰 건봉사에서 금강산의 정기를 받고 간성향교를 지나 전통을 지켜가는 왕곡마을에 이른다. 송지호관망타워에서 호수와 바다를 내려다보고 봉수해변의 해안길을 걸어보자. 선사시대 유적을 보며 태초를 떠올려보고 청간정에서 자연과 마주하는 길, 역사는 지금도 흐른다.",Type3,51,820,C01,C0114,C01140001,
2570207,12,능파대 (강원평화지역 국가지질공원),"강원평화지역 국가지질공원 <a href=""https://koreadmz.kr/geopark/place/gs/np"" target=""_blank"" title=""새창 : 국가지질공원 홈페이지로 이동"">https://koreadmz.kr/geopark/</a><br>능파대 <a href=""http://neungpadae.co.kr/"" target=""_blank"" title=""새창: 능파대 홈페이지로 이동"">http://neungpadae.co.kr/</a>",,24752,강원특별자치도 고성군 죽왕면 괘진길 65,,32,2,A01,A0101,A01010500,128.5499645,38.2964459,6,http://tong.visitkorea.or.kr/cms/resource/73/3363773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3363773_image3_1.jpg,2.01811E+13,2.02506E+13,"능파대(凌波臺)는 육계도(陸繫島, land-tied island)를 이루는 암석해안 상에 발달한 대규모 타포니(tafoni) 군락이다. ‘파도를 능가하는 돌섬’이라는 능파대의 이름은 파도가 몰아쳐 바위를 때리는 광경을 빗대어 붙여졌다. 육계도는 모래더미가 쌓여 육지와 연결된 섬을 말하며, 타포니는 암석의 측면(암벽)에 벌집처럼 집단적으로 파인 구멍들을 가리킨다. 능파대는 본래 문암해안 앞에 기반암(화강암)이 노출된 섬(암초)으로 존재하였으나 파랑의 작용이 줄어드는 섬의 배후에 문암천에서 공급된 모래가 쌓임으로써 육지와 연결되었다. 그러나 현재 능파대의 남측경계를 따라 문암 2리 항구가 들어섰고 섬과 문암해안을 연결하는 육계사주상에 취락이 들어섬으로써 육계도의 원형은 거의 관찰할 수 없다. (출처 : 강원평화지역 국가지질공원 홈페이지)",Type3,51,820,NA,NA04,NA040400,
2570687,39,오션투유 리조트 바베큐장,"<a href=""http://ocean2you.co.kr/package/?pack_go=2&type=dining"" target=""_blank"" title=""새창 : 오션투유리조트 바베큐장 이동"">ocean2you.co.kr</a>",1666-1243,24750,강원특별자치도 고성군 죽왕면 삼포해변길 9,,32,2,A05,A0502,A05020100,128.5309961,38.31710979,6,http://tong.visitkorea.or.kr/cms/resource/85/2570685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2570685_image2_1.jpg,2.01811E+13,2.02412E+13,"삼포해변을 바라보며 즐길 수 있는 바비큐장이다. 흩어지는 바다 내음, 숯불 내음 그리고 사랑하는 사람에게 건네는 '쌈' 한주먹에는 웃음이 있다. 해안선을 따라 쏟아지는 별빛이 반짝거리는 바비큐장에서 잊지 못할 추억을 만들 수 있다. 사육에 항생제나 성장 촉진제 등을 전혀 사용하지 않고 덴마크 농장에서 나고 자란 최상의 육류를 취급하고 있다.",Type3,51,820,FD,FD01,FD010100,오션숯불갈비
2574195,32,까사델아야,"<a href=""http://www.casadelaya.com/""target=""_blank"" title=""새창 : 홈페이지로이동"">http://www.casadelaya.com/</a>",010-9354-8469,24758,강원특별자치도 고성군 토성면 아야진해변길 19,,32,2,B02,B0201,B02010700,128.5559176,38.26837429,,http://tong.visitkorea.or.kr/cms/resource/51/2573551_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/51/2573551_image2_1.PNG,2.01812E+13,2.02411E+13,"전 객실 그림같은 동해안 바다 뷰이다. 최고급 한우 바비큐와 전복죽 조식 가능하다. 디자이너, 건축가의 세심하고 개성있는 여섯개의 특별한 객실들과 천연, 수제 가구 들로 진정한 휴식을 맛 볼 수 있는 부띠크 호텔이다.",Type3,51,820,AC,AC03,AC030100,홍영민
2606186,28,DMZ 평화의길(통일전망대코스),"<a href=""https://www.durunubi.kr/dmz-main.do""target=""_blank"" title=""DMZ 평화의길"">https://www.durunubi.kr/dmz-main.do</a>",,24702,강원특별자치도 고성군 현내면 금강산로 481,,32,2,A03,A0302,A03022700,128.4173975,38.51477062,6,,,2.01906E+13,2.02505E+13,"금강산과 설악산을 연결하는 고성 DMZ는 금강산 육로 관광이 시작된 역사의 현장으로 금강통문을 거쳐 금강산 전망대에서 바라보는 해금강과 금강산 풍경은 평화의 길 여행에 나선 이들에게 말로 다할 수 없는 감동을 선사한다. 정전 협정 이후 66년만에 최초인 2019년 04월27일 DMZ를 민간인에게 개방한 역사적이고 상징적인 의미가 있는 곳으로 ''고성 DMZ 평화의 길’ 체험은 평화와 안보의 현주소를 생생하게 경험하게 될 것이다. [고성 DMZ 평화의 길 출발지 (통일전망대)로의 이동 안내] 통일전망대 8.6Km이전 출입신고소에서 반드시 출입신고를 한 후, 제진검문소에서 신원확인 및 방문증을 교부받아 통일전망대로 이동",,51,820,LS,LS01,LS011900,
2616507,12,고성 제3기 현무암 (강원평화지역 국가지질공원),"<a href=""https://koreadmz.kr/geopark/place/gs/hm""target=""_blank"" title=""새창: 강원평화지역 국가지질공원 "">https://koreadmz.kr/geopark/place/gs/hm</a>",,24753,강원특별자치도 고성군 토성면 뒷골길 60,,32,2,A01,A0102,A01020200,128.5059273,38.28298273,6,http://tong.visitkorea.or.kr/cms/resource/03/2616503_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/03/2616503_image3_1.bmp,2.01908E+13,2.02507E+13,"강원도 고성은 우리나라의 대표적인 신생대 제3기 알칼리 현무암 분포지역이다. 제3기 현무암은 고성산, 오음산, 뒷배재, 운봉산 등의 5~7부 능선 이상에 분화구가 메워진 둥근 돔 형태로 나타난다. 이 지역에 산출되는 현무암은 다양한 종류의 맨틀 포획암과 지각 아래의 물질을 포함하고 있다. 따라서 고성의 현무암 분포지에서는 지각 깊은 곳의 물질들을 직접 눈으로 확인할 수 있다. 이와 함께 고성의 제3기 현무암에서는 주상절리가 특징적으로 잘 나타나며, 이들 주상절리가 깨어져 산 정상에서 밑부분까지 여러 갈래로 흘러내리며 쌓여 만들어진 암괴류인 테일러스(돌서렁)도 관찰된다. 이는 화산활동으로 형성된 현무암 덩어리에 육각의 주상절리가 형성되고, 이 주상절리가 부서지면서 사면의 골짜기나 능선을 뒤덮은 것이다. 이들 암괴류는 산간지방에서 매우 흔하게 관찰되는 지형이지만 현무암으로 구성된 암괴류는 매우 드문 경우에 해당한다.",Type3,51,820,NA,NA03,NA030300,
2616535,12,진부령,"<a href=""https://www.koreadmz.kr/geopark/place/ij/jb""target=""_blank"" title=""새창: 강원평화지역 국가지질공원 "">http://www.koreadmz.kr/</a>",,24742,강원특별자치도 고성군 간성읍 진부리,,32,2,A01,A0101,A01010400,128.3166041,38.33182337,6,http://tong.visitkorea.or.kr/cms/resource/31/2616531_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/31/2616531_image2_1.bmp,2.01908E+13,2.02504E+13,"진부령은 신생대 제3기 말에서 제4기 초에 걸쳐 일어난 경동성 요곡운동으로 형성된 태백산맥을 동서로 넘는 주요 고개 중 하나로 태백산맥 중부지역에서는 높이가 가장 낮은 고개이다. 진부령의 서쪽 사면인 인제 방면은 완만한 경사를 이루지만 동쪽 사면인 고성 방면은 상대적으로 급경사를 이루어 비대칭 형태를 보인다. 진부령이라는 지명은 조선시대 진부원이라는 숙소가 위치한 데서 유래되었다. 남북으로 발달한 태백산맥으로 인해 영동과 영서 두 지방의 기후, 풍토, 언어, 생활습관 등에 많은 차이를 가져왔다.",Type3,51,820,NA,NA01,NA010100,
264466,12,김하인 아트홀 국화꽃향기,"<a href=""http://www.kimhain.com/index.html"" target=""_blank"" title=""새창 : 국화꽃향기 홈페이지로 이동"">http://www.kimhain.com/index.html</a>",,24752,강원특별자치도 고성군 죽왕면 자작도선사길 120-4,,32,2,A02,A0203,A02030400,128.5414566,38.30736947,6,http://tong.visitkorea.or.kr/cms/resource/38/3378438_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3378438_image3_1.JPG,2.00402E+13,2.02503E+13,드라마 〈가을동화〉의 원작으로 유명한 〈국화꽃 향기〉의 소설가 김하인 작가가 2008년 10월 고성군 죽왕면 문암 1리에 소재한 김하인 아트홀을 개관했다. 김하인 아트홀은 국화꽃향기 작가 김하인과 도예가 정재남이 만든 숙박 및 체험 공간이다. 속초에서 10분 거리인 고성 자작도 앞바다를 마당으로 가지고 있어 눈부시게 맑고 푸른 바다를 코 앞에서 즐길 수 있다.,Type3,51,820,EX,EX07,EX070200,
2657225,39,도자기별카페,"<a href=""https://www.instagram.com/dojagibyeol/""target=""_blank"" title=""새창 : 인스타그램 이동"">https://www.instagram.com/dojagibyeol/</a>",033-638-0853,24765,강원특별자치도 고성군 토성면 토성로 68,,32,2,A05,A0502,A05020900,128.5650173,38.25301237,6,,,2.02005E+13,2.02503E+13,"도자기별은 봉포해변을 한눈에 담을 수 있는 카페로 2층 도자기 공예품을 판매하는 스튜디오와 3층 카페, 루프탑으로 되어 있다. 위시벨(풍경), 도자기 드림캐쳐, 도자기 마그넷 등 도자기로 만든 인테리어 소품과 강원특별자치도를 주제로 직접 만든 다양한 기념품 판매하고 있으며, 아메리카노, 카페라테 등 다양한 커피메뉴와 음료, 차 메뉴가 준비되어 있다. 영업시간 변동이 있을 수 있어 방문 전 전화문의하는 것이 좋다.",,51,820,FD,FD05,FD050100,한반도관광센터
2702191,12,육송정 홍교,"<a href=""https://www.gwgs.go.kr/prog/cultureAssets/tour/sub02_1001/C01/view.do?pageIndex=1&cntno=4"" target=""_blank"" title=""새창 : 강원 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,,강원특별자치도 고성군 해상리 1041,,32,2,A02,A0205,A02050100,128.4088384,38.38672985,6,,,2.02112E+13,2.02508E+13,"육송정 홍교는 강원도 고성군 간성읍 해상리와 탑현리 경계에 위치한 석조 다리이다. 하천 폭 약 12.3m의 구간에 석축을 쌓고, 길이 10.6m의 단칸 홍예교를 설치하였다. 동쪽은 암반을 그대로 활용하고, 서쪽은 3단의 지대석을 쌓아 홍예를 구성했으며, 지대석은 장대석으로 이루어져 크기와 축조 방식이 매우 정교하다. 정확한 건립 연대는 알려지지 않았으나, 1704년 건립된 능파교와 유사한 시기로 추정되며, 1748년 편찬된 『간성군읍지』에도 관련 내용이 기록되어 있다. 보존 상태가 양호하고, 조선시대 석조 교량의 구조적 완성도와 조형미를 잘 보여주는 문화유산으로 평가된다.",,51,820,VE,VE01,VE010300,
